Workload,Timestamp,CPU,Mem,Set
wc_run,1590499125,100.00,10.97,set4
wc_run,1590499126,99.00,10.97,set4
wc_run,1590499127,192.00,10.97,set4
wc_run,1590499128,100.00,10.97,set4
wc_run,1590499129,100.00,10.97,set4
wc_run,1590499130,101.00,10.97,set4
wc_run,1590499131,106.00,10.97,set4
wc_run,1590499132,202.00,10.97,set4
wc_run,1590499133,180.00,10.97,set4
wc_run,1590499134,132.00,10.97,set4
wc_run,1590499135,100.00,10.97,set4
wc_run,1590499136,101.00,10.97,set4
wc_run,1590499137,171.00,10.97,set4
wc_run,1590499138,141.00,10.97,set4
wc_run,1590499139,100.00,10.97,set4
wc_run,1590499140,100.00,10.97,set4
wc_run,1590499141,124.00,10.97,set4
wc_run,1590499142,201.00,10.97,set4
wc_run,1590499143,107.00,10.97,set4
wc_run,1590499144,100.00,10.97,set4
wc_run,1590499145,100.00,10.97,set4
wc_run,1590499146,194.00,10.97,set4
wc_run,1590499147,115.00,10.97,set4
wc_run,1590499148,100.00,10.97,set4
wc_run,1590499149,101.00,10.97,set4
wc_run,1590499150,171.00,10.97,set4
wc_run,1590499151,129.00,10.97,set4
wc_run,1590499152,100.00,10.97,set4
wc_run,1590499153,101.00,10.97,set4
wc_run,1590499154,139.00,10.97,set4
wc_run,1590499155,102.00,10.97,set4
wc_run,1590499156,100.00,10.97,set4
wc_run,1590499157,101.00,10.97,set4
wc_run,1590499158,99.00,10.97,set4
wc_run,1590499159,156.00,10.97,set4
wc_run,1590499160,100.00,10.97,set4
wc_run,1590499161,101.00,10.97,set4
wc_run,1590499162,100.00,10.97,set4
wc_run,1590499163,169.00,11.03,set4
wc_run,1590499164,288.00,11.28,set4
wc_run,1590499165,100.00,11.28,set4
wc_run,1590499166,101.00,11.28,set4
wc_run,1590499167,105.00,11.28,set4
wc_run,1590499168,176.00,11.28,set4
wc_run,1590499169,100.00,11.28,set4
wc_run,1590499170,100.00,11.28,set4
wc_run,1590499171,101.00,11.28,set4
wc_run,1590499172,149.00,11.28,set4
wc_run,1590499173,100.00,11.28,set4
wc_run,1590499174,100.00,11.28,set4
wc_run,1590499175,100.00,11.28,set4
wc_run,1590499176,169.00,11.28,set4
wc_run,1590499177,127.00,11.28,set4
wc_run,1590499178,100.00,11.28,set4
wc_run,1590499179,100.00,11.28,set4
wc_run,1590499180,100.00,11.28,set4
wc_run,1590499181,101.00,11.28,set4
wc_run,1590499182,101.00,11.28,set4
wc_run,1590499183,101.00,11.28,set4
wc_run,1590499184,191.00,11.28,set4
wc_run,1590499185,200.00,11.28,set4
wc_run,1590499186,119.00,11.28,set4
wc_run,1590499187,103.00,11.28,set4
wc_run,1590499188,101.00,11.28,set4
wc_run,1590499189,189.00,11.28,set4
wc_run,1590499190,118.00,11.28,set4
wc_run,1590499191,103.00,11.28,set4
wc_run,1590499192,100.00,11.28,set4
wc_run,1590499193,159.00,11.28,set4
wc_run,1590499194,201.00,11.28,set4
wc_run,1590499195,144.00,11.28,set4
wc_run,1590499196,101.00,11.28,set4
wc_run,1590499197,218.00,11.40,set4
wc_run,1590499198,289.00,11.61,set4
wc_run,1590499199,200.00,11.61,set4
wc_run,1590499200,112.00,11.61,set4
wc_run,1590499201,100.00,11.61,set4
wc_run,1590499202,101.00,11.61,set4
wc_run,1590499203,177.00,11.61,set4
wc_run,1590499204,127.00,11.61,set4
wc_run,1590499205,100.00,11.61,set4
wc_run,1590499206,101.00,11.61,set4
wc_run,1590499207,100.00,11.61,set4
wc_run,1590499208,100.00,11.61,set4
wc_run,1590499209,103.00,11.61,set4
wc_run,1590499210,100.00,11.61,set4
wc_run,1590499211,189.00,11.61,set4
wc_run,1590499212,147.00,11.61,set4
wc_run,1590499213,100.00,11.61,set4
wc_run,1590499214,101.00,11.61,set4
wc_run,1590499215,144.00,11.61,set4
wc_run,1590499216,100.00,11.61,set4
wc_run,1590499217,101.00,11.61,set4
wc_run,1590499218,100.00,11.61,set4
wc_run,1590499219,161.00,11.61,set4
wc_run,1590499220,137.00,11.61,set4
wc_run,1590499221,100.00,11.61,set4
wc_run,1590499222,100.00,11.61,set4
wc_run,1590499223,138.00,11.61,set4
wc_run,1590499224,158.00,11.61,set4
wc_run,1590499225,99.00,11.61,set4
wc_run,1590499226,100.00,11.61,set4
wc_run,1590499227,113.00,11.61,set4
wc_run,1590499228,318.00,11.61,set4
wc_run,1590499229,100.00,11.61,set4
wc_run,1590499230,104.00,11.61,set4
wc_run,1590499231,100.00,11.61,set4
wc_run,1590499232,101.00,11.61,set4
wc_run,1590499233,100.00,11.61,set4
wc_run,1590499234,100.00,11.61,set4
wc_run,1590499235,99.00,11.61,set4
wc_run,1590499236,174.00,11.61,set4
wc_run,1590499237,100.00,11.61,set4
wc_run,1590499238,100.00,11.61,set4
wc_run,1590499239,101.00,11.61,set4
wc_run,1590499240,177.00,11.61,set4
wc_run,1590499241,132.00,11.61,set4
wc_run,1590499242,100.00,11.61,set4
wc_run,1590499243,100.00,11.61,set4
wc_run,1590499244,149.00,11.61,set4
wc_run,1590499245,152.00,11.61,set4
wc_run,1590499246,102.00,11.61,set4
wc_run,1590499247,101.00,11.61,set4
wc_run,1590499248,122.00,11.61,set4
wc_run,1590499249,127.00,11.61,set4
wc_run,1590499250,100.00,11.61,set4
wc_run,1590499251,101.00,11.61,set4
wc_run,1590499252,121.00,11.61,set4
wc_run,1590499253,114.00,11.61,set4
wc_run,1590499254,100.00,11.61,set4
wc_run,1590499255,101.00,11.61,set4
wc_run,1590499256,100.00,11.61,set4
wc_run,1590499257,100.00,11.61,set4
wc_run,1590499258,103.00,11.61,set4
wc_run,1590499259,272.00,11.61,set4
wc_run,1590499260,187.00,11.61,set4
wc_run,1590499261,138.00,11.61,set4
wc_run,1590499262,100.00,11.61,set4
wc_run,1590499263,100.00,11.61,set4
wc_run,1590499264,139.00,11.61,set4
wc_run,1590499265,200.00,11.61,set4
wc_run,1590499266,109.00,11.61,set4
wc_run,1590499267,101.00,11.61,set4
wc_run,1590499268,100.00,11.61,set4
wc_run,1590499269,183.00,11.61,set4
wc_run,1590499270,110.00,11.61,set4
wc_run,1590499271,100.00,11.61,set4
wc_run,1590499272,101.00,11.61,set4
wc_run,1590499273,144.00,11.61,set4
wc_run,1590499274,157.00,11.61,set4
wc_run,1590499275,100.00,11.61,set4
wc_run,1590499276,101.00,11.61,set4
wc_run,1590499277,100.00,11.61,set4
wc_run,1590499278,197.00,11.61,set4
wc_run,1590499279,116.00,11.61,set4
wc_run,1590499280,101.00,11.61,set4
wc_run,1590499281,100.00,11.61,set4
wc_run,1590499282,100.00,11.61,set4
wc_run,1590499283,100.00,11.61,set4
wc_run,1590499284,101.00,11.61,set4
wc_run,1590499285,101.00,11.61,set4
wc_run,1590499286,189.00,11.61,set4
wc_run,1590499287,180.00,11.61,set4
wc_run,1590499288,100.00,11.61,set4
wc_run,1590499289,215.00,11.61,set4
wc_run,1590499290,160.00,11.61,set4
wc_run,1590499291,191.00,11.61,set4
wc_run,1590499292,149.00,11.61,set4
wc_run,1590499293,100.00,11.61,set4
wc_run,1590499294,99.01,11.61,set4
wc_run,1590499295,150.00,11.61,set4
wc_run,1590499296,191.00,11.61,set4
wc_run,1590499297,100.00,11.61,set4
wc_run,1590499298,100.00,11.61,set4
wc_run,1590499299,101.00,11.61,set4
wc_run,1590499300,193.00,11.61,set4
wc_run,1590499301,152.00,11.61,set4
wc_run,1590499302,102.00,11.61,set4
wc_run,1590499303,99.00,11.61,set4
wc_run,1590499304,149.00,11.61,set4
wc_run,1590499305,110.00,11.61,set4
wc_run,1590499306,100.00,11.61,set4
wc_run,1590499307,101.00,11.61,set4
wc_run,1590499308,101.00,11.61,set4
wc_run,1590499309,100.00,11.61,set4
wc_run,1590499310,102.00,11.61,set4
wc_run,1590499311,117.00,11.61,set4
wc_run,1590499312,200.00,11.61,set4
wc_run,1590499313,112.00,11.61,set4
wc_run,1590499314,100.00,11.61,set4
wc_run,1590499315,101.00,11.61,set4
wc_run,1590499316,303.00,11.61,set4
wc_run,1590499317,100.00,11.61,set4
wc_run,1590499318,100.00,11.61,set4
wc_run,1590499319,100.00,11.61,set4
wc_run,1590499320,164.00,11.61,set4
wc_run,1590499321,154.00,11.61,set4
wc_run,1590499322,101.00,11.61,set4
wc_run,1590499323,100.00,11.61,set4
wc_run,1590499324,134.00,11.61,set4
wc_run,1590499325,104.00,11.61,set4
wc_run,1590499326,100.00,11.61,set4
wc_run,1590499327,100.00,11.61,set4
wc_run,1590499328,135.00,11.61,set4
wc_run,1590499329,100.00,11.61,set4
wc_run,1590499330,100.00,11.61,set4
wc_run,1590499331,100.00,11.61,set4
wc_run,1590499332,101.00,11.61,set4
wc_run,1590499333,100.00,11.61,set4
wc_run,1590499334,104.00,11.61,set4
wc_run,1590499335,116.00,11.61,set4
wc_run,1590499336,201.00,11.61,set4
wc_run,1590499337,150.00,11.61,set4
wc_run,1590499338,99.00,11.61,set4
wc_run,1590499339,101.00,11.61,set4
wc_run,1590499340,147.00,11.61,set4
wc_run,1590499341,99.00,11.61,set4
wc_run,1590499342,101.00,11.61,set4
wc_run,1590499343,100.00,11.61,set4
wc_run,1590499344,275.00,11.61,set4
wc_run,1590499345,126.00,11.61,set4
wc_run,1590499346,100.00,11.61,set4
wc_run,1590499347,100.00,11.61,set4
wc_run,1590499348,151.00,11.61,set4
wc_run,1590499349,155.00,11.61,set4
wc_run,1590499350,100.00,11.61,set4
wc_run,1590499351,99.00,11.61,set4
wc_run,1590499352,114.00,11.61,set4
wc_run,1590499353,127.00,11.61,set4
wc_run,1590499354,100.00,11.61,set4
wc_run,1590499355,101.00,11.61,set4
wc_run,1590499356,99.00,11.61,set4
wc_run,1590499357,100.00,11.61,set4
wc_run,1590499358,99.00,11.61,set4
wc_run,1590499359,111.00,11.61,set4
wc_run,1590499360,199.00,11.61,set4
wc_run,1590499361,178.00,11.61,set4
wc_run,1590499362,100.00,11.61,set4
wc_run,1590499363,100.00,11.61,set4
wc_run,1590499364,155.00,11.61,set4
wc_run,1590499365,100.00,11.61,set4
wc_run,1590499366,101.00,11.61,set4
wc_run,1590499367,100.00,11.61,set4
wc_run,1590499368,283.00,11.61,set4
wc_run,1590499369,100.00,11.61,set4
wc_run,1590499370,101.00,11.61,set4
wc_run,1590499371,99.00,11.61,set4
wc_run,1590499372,159.00,11.61,set4
wc_run,1590499373,159.00,11.61,set4
wc_run,1590499374,100.00,11.61,set4
wc_run,1590499375,100.00,11.61,set4
wc_run,1590499376,132.00,11.61,set4
wc_run,1590499377,129.00,11.61,set4
wc_run,1590499378,100.00,11.61,set4
wc_run,1590499379,100.00,11.61,set4
wc_run,1590499380,100.00,11.61,set4
wc_run,1590499381,101.00,11.61,set4
wc_run,1590499382,139.00,11.61,set4
wc_run,1590499383,143.00,11.61,set4
cc_run,1590496965,247.52,0.41,set4
cc_run,1590496966,323.00,0.53,set4
cc_run,1590496967,264.00,0.74,set4
cc_run,1590496968,202.00,0.78,set4
cc_run,1590496969,124.00,0.78,set4
cc_run,1590496970,234.00,1.10,set4
cc_run,1590496971,226.00,1.50,set4
cc_run,1590496972,213.00,1.58,set4
cc_run,1590496973,134.00,1.60,set4
cc_run,1590496974,162.00,1.94,set4
cc_run,1590496975,135.00,2.77,set4
cc_run,1590496976,112.00,2.90,set4
cc_run,1590496977,112.00,2.90,set4
cc_run,1590496978,146.00,3.04,set4
cc_run,1590496979,199.00,3.08,set4
cc_run,1590496980,247.00,3.11,set4
cc_run,1590496981,504.00,4.92,set4
cc_run,1590496982,139.00,4.92,set4
cc_run,1590496983,116.00,4.94,set4
cc_run,1590496984,89.00,4.95,set4
cc_run,1590496985,13.00,4.95,set4
cc_run,1590496986,113.00,4.95,set4
cc_run,1590496987,145.00,5.92,set4
cc_run,1590496988,100.00,5.92,set4
cc_run,1590496989,105.00,5.95,set4
cc_run,1590496990,89.00,6.06,set4
cc_run,1590496991,78.00,6.06,set4
cc_run,1590496992,39.00,6.06,set4
cc_run,1590496993,98.00,6.06,set4
cc_run,1590496994,111.00,6.80,set4
cc_run,1590496995,119.00,7.10,set4
cc_run,1590496996,69.00,7.10,set4
cc_run,1590496997,65.00,7.10,set4
cc_run,1590496998,103.00,7.10,set4
cc_run,1590496999,107.00,7.13,set4
cc_run,1590497000,75.00,7.19,set4
cc_run,1590497001,101.00,7.50,set4
cc_run,1590497002,102.00,7.50,set4
cc_run,1590497003,87.00,7.50,set4
cc_run,1590497004,46.00,7.51,set4
cc_run,1590497005,135.00,8.69,set4
cc_run,1590497006,110.00,8.85,set4
cc_run,1590497007,135.00,8.85,set4
cc_run,1590497008,108.00,8.85,set4
cc_run,1590497009,115.00,8.86,set4
cc_run,1590497010,105.00,8.96,set4
cc_run,1590497011,103.00,9.02,set4
cc_run,1590497012,120.00,9.02,set4
cc_run,1590497013,101.00,9.02,set4
cc_run,1590497014,100.00,9.02,set4
cc_run,1590497015,80.00,9.02,set4
cc_run,1590497016,70.00,9.03,set4
cc_run,1590497017,93.00,9.41,set4
cc_run,1590497018,94.00,9.41,set4
cc_run,1590497019,101.00,9.41,set4
cc_run,1590497020,104.00,9.41,set4
cc_run,1590497021,85.00,9.41,set4
cc_run,1590497022,237.00,9.41,set4
cc_run,1590497023,117.00,9.43,set4
cc_run,1590497024,111.00,9.58,set4
cc_run,1590497025,80.00,9.58,set4
cc_run,1590497026,94.00,9.58,set4
cc_run,1590497027,95.00,9.58,set4
cc_run,1590497028,105.00,9.58,set4
cc_run,1590497029,94.00,9.58,set4
cc_run,1590497030,48.00,9.60,set4
cc_run,1590497031,92.00,9.60,set4
cc_run,1590497032,86.00,9.60,set4
cc_run,1590497033,64.00,9.60,set4
cc_run,1590497034,84.00,9.60,set4
cc_run,1590497035,108.00,9.63,set4
cc_run,1590497036,91.00,9.63,set4
cc_run,1590497037,67.00,9.63,set4
cc_run,1590497038,92.00,9.63,set4
cc_run,1590497039,94.00,9.63,set4
cc_run,1590497040,79.00,9.63,set4
cc_run,1590497041,50.00,9.64,set4
cc_run,1590497042,63.00,9.64,set4
cc_run,1590497043,95.00,9.64,set4
cc_run,1590497044,92.00,9.64,set4
cc_run,1590497045,74.26,9.64,set4
cc_run,1590497046,37.00,9.64,set4
cc_run,1590497047,50.00,9.64,set4
cc_run,1590497048,98.00,9.68,set4
cc_run,1590497049,95.00,9.68,set4
cc_run,1590497050,86.00,9.68,set4
cc_run,1590497051,107.00,9.68,set4
cc_run,1590497052,97.00,9.68,set4
cc_run,1590497053,97.00,9.68,set4
cc_run,1590497054,40.00,9.68,set4
cc_run,1590497055,68.00,9.68,set4
cc_run,1590497056,98.00,9.68,set4
cc_run,1590497057,104.00,9.68,set4
cc_run,1590497058,127.00,9.68,set4
cc_run,1590497059,69.00,9.68,set4
cc_run,1590497060,124.00,9.68,set4
cc_run,1590497061,96.00,9.68,set4
cc_run,1590497062,60.00,9.68,set4
cc_run,1590497063,79.00,9.68,set4
cc_run,1590497064,109.00,9.68,set4
cc_run,1590497065,94.00,9.68,set4
cc_run,1590497066,103.00,9.68,set4
cc_run,1590497067,67.00,9.68,set4
cc_run,1590497068,61.00,9.68,set4
cc_run,1590497069,99.00,9.68,set4
cc_run,1590497070,96.00,9.68,set4
cc_run,1590497071,48.00,9.68,set4
cc_run,1590497072,60.00,9.69,set4
cc_run,1590497073,53.00,9.69,set4
cc_run,1590497074,91.00,9.69,set4
cc_run,1590497075,92.00,9.69,set4
cc_run,1590497076,67.00,9.69,set4
cc_run,1590497077,94.00,9.69,set4
cc_run,1590497078,119.00,9.69,set4
cc_run,1590497079,93.00,9.69,set4
cc_run,1590497080,62.00,9.69,set4
cc_run,1590497081,14.00,9.69,set4
cc_run,1590497082,46.00,9.69,set4
cc_run,1590497083,95.00,9.69,set4
cc_run,1590497084,101.00,9.72,set4
cc_run,1590497085,28.00,9.72,set4
cc_run,1590497086,60.00,9.72,set4
cc_run,1590497087,73.00,9.72,set4
cc_run,1590497088,95.00,9.72,set4
cc_run,1590497089,95.00,9.72,set4
cc_run,1590497090,73.00,9.72,set4
cc_run,1590497091,97.00,9.72,set4
cc_run,1590497092,76.00,9.72,set4
cc_run,1590497093,56.00,9.72,set4
cc_run,1590497094,79.00,9.72,set4
cc_run,1590497095,103.00,9.72,set4
cc_run,1590497096,89.00,9.72,set4
cc_run,1590497097,35.00,9.72,set4
cc_run,1590497098,38.00,9.72,set4
cc_run,1590497099,34.00,9.72,set4
cc_run,1590497100,93.00,9.72,set4
cc_run,1590497101,107.00,9.72,set4
cc_run,1590497102,63.00,9.72,set4
cc_run,1590497103,101.00,9.72,set4
cc_run,1590497104,91.00,9.72,set4
cc_run,1590497105,82.00,9.72,set4
cc_run,1590497106,38.00,9.73,set4
cc_run,1590497107,47.00,0.00,set4
fft0_5_run,1590492049,271.29,0.38,set2
fft0_5_run,1590492050,360.00,0.53,set2
fft0_5_run,1590492051,252.00,0.59,set2
fft0_5_run,1590492052,578.00,0.91,set2
fft0_5_run,1590492053,202.00,1.05,set2
fft0_5_run,1590492054,142.00,1.45,set2
fft0_5_run,1590492055,170.00,1.63,set2
fft0_5_run,1590492056,132.00,2.03,set2
fft0_5_run,1590492057,196.00,2.04,set2
fft0_5_run,1590492058,31.00,2.03,set2
fft0_5_run,1590492059,221.00,2.54,set2
fft0_5_run,1590492060,330.00,2.90,set2
fft0_5_run,1590492061,140.00,2.92,set2
fft0_5_run,1590492062,239.00,2.92,set2
fft0_5_run,1590492063,203.00,2.92,set2
fft0_5_run,1590492064,104.00,3.14,set2
fft0_5_run,1590492065,124.00,3.66,set2
fft0_5_run,1590492066,184.00,3.66,set2
fft0_5_run,1590492067,158.00,3.66,set2
fft0_5_run,1590492068,160.00,3.66,set2
fft0_5_run,1590492069,104.00,3.66,set2
fft0_5_run,1590492070,106.00,3.82,set2
fft0_5_run,1590492071,127.00,3.67,set2
fft0_5_run,1590492072,158.00,3.67,set2
fft0_5_run,1590492073,138.00,3.67,set2
fft0_5_run,1590492074,119.00,3.67,set2
fft0_5_run,1590492075,110.00,3.67,set2
fft0_5_run,1590492076,110.00,4.18,set2
fft0_5_run,1590492077,133.00,4.41,set2
fft0_5_run,1590492078,118.00,4.41,set2
fft0_5_run,1590492079,128.00,4.52,set2
fft0_5_run,1590492080,108.00,4.52,set2
fft0_5_run,1590492081,118.00,4.52,set2
fft0_5_run,1590492082,106.00,4.52,set2
fft0_5_run,1590492083,114.00,4.52,set2
fft0_5_run,1590492084,132.00,5.20,set2
fft0_5_run,1590492085,108.00,5.20,set2
fft0_5_run,1590492086,111.00,5.20,set2
fft0_5_run,1590492087,109.00,5.20,set2
fft0_5_run,1590492088,124.00,5.20,set2
fft0_5_run,1590492089,108.00,5.20,set2
fft0_5_run,1590492090,86.00,5.20,set2
fft0_5_run,1590492091,33.00,0.00,set2
randsample_run,1590492624,263.37,0.40,set2
randsample_run,1590492625,381.00,0.54,set2
randsample_run,1590492626,319.00,0.57,set2
randsample_run,1590492627,286.00,0.61,set2
randsample_run,1590492628,225.00,0.77,set2
randsample_run,1590492629,159.00,0.77,set2
randsample_run,1590492630,165.00,0.96,set2
randsample_run,1590492631,153.00,0.96,set2
randsample_run,1590492632,168.00,0.99,set2
randsample_run,1590492633,149.00,0.99,set2
randsample_run,1590492634,172.00,1.00,set2
randsample_run,1590492635,172.00,1.01,set2
randsample_run,1590492636,160.00,1.01,set2
randsample_run,1590492637,166.00,1.17,set2
randsample_run,1590492638,154.00,1.17,set2
randsample_run,1590492639,160.00,1.17,set2
randsample_run,1590492640,62.00,1.18,set2
cc_prep,1590491854,245.54,0.39,set2
grep_prep,1590492108,0.00,0.00,set2
grep_prep,1590492109,0.00,0.00,set2
grep_prep,1590492110,0.00,0.00,set2
grep_prep,1590492111,0.00,0.00,set2
grep_prep,1590492112,0.00,0.00,set2
grep_prep,1590492113,0.00,0.00,set2
grep_prep,1590492114,0.00,0.00,set2
grep_prep,1590492115,0.00,0.00,set2
grep_prep,1590492116,0.00,0.00,set2
grep_prep,1590492117,0.00,0.00,set2
grep_prep,1590492118,0.00,0.00,set2
grep_prep,1590492119,0.00,0.00,set2
grep_prep,1590492120,0.00,0.00,set2
grep_prep,1590492121,0.00,0.00,set2
grep_prep,1590492122,0.00,0.00,set2
grep_prep,1590492123,0.00,0.00,set2
grep_prep,1590492124,0.00,0.00,set2
grep_prep,1590492125,0.00,0.00,set2
grep_prep,1590492126,0.00,0.00,set2
grep_prep,1590492127,0.00,0.00,set2
grep_prep,1590492128,0.00,0.00,set2
grep_prep,1590492129,0.00,0.00,set2
grep_prep,1590492130,0.00,0.00,set2
grep_prep,1590492131,0.00,0.00,set2
grep_prep,1590492132,0.00,0.00,set2
grep_prep,1590492133,0.00,0.00,set2
grep_prep,1590492134,0.00,0.00,set2
grep_prep,1590492135,0.00,0.00,set2
grep_prep,1590492136,0.00,0.00,set2
grep_prep,1590492137,0.00,0.00,set2
wc_prep,1590493111,266.34,0.39,set2
matmult0_5_run,1590492291,237.62,0.29,set2
matmult0_5_run,1590492292,263.00,0.58,set2
matmult0_5_run,1590492293,118.00,0.62,set2
matmult0_5_run,1590492294,173.00,0.75,set2
matmult0_5_run,1590492295,263.00,0.77,set2
matmult0_5_run,1590492296,280.00,0.84,set2
matmult0_5_run,1590492297,253.00,0.85,set2
matmult0_5_run,1590492298,201.00,0.95,set2
matmult0_5_run,1590492299,84.00,0.94,set2
fft0_5_prep,1590492030,236.63,0.40,set2
sort_prep,1590492678,276.24,0.37,set2
md5_prep,1590492338,0.00,0.00,set2
md5_prep,1590492339,0.00,0.00,set2
md5_prep,1590492340,0.00,0.00,set2
md5_prep,1590492341,0.00,0.00,set2
md5_prep,1590492342,0.00,0.00,set2
md5_prep,1590492343,0.00,0.00,set2
md5_prep,1590492344,0.00,0.00,set2
md5_prep,1590492345,0.00,0.00,set2
md5_prep,1590492346,0.00,0.00,set2
md5_prep,1590492347,0.00,0.00,set2
md5_prep,1590492348,0.00,0.00,set2
md5_prep,1590492349,0.00,0.00,set2
md5_prep,1590492350,0.00,0.00,set2
md5_prep,1590492351,0.00,0.00,set2
md5_prep,1590492352,0.00,0.00,set2
md5_prep,1590492353,0.00,0.00,set2
md5_prep,1590492354,0.00,0.00,set2
md5_prep,1590492355,0.00,0.00,set2
md5_prep,1590492356,0.00,0.00,set2
md5_prep,1590492357,0.00,0.00,set2
md5_prep,1590492358,0.00,0.00,set2
md5_prep,1590492359,0.00,0.00,set2
md5_prep,1590492360,0.00,0.00,set2
md5_prep,1590492361,0.00,0.00,set2
md5_prep,1590492362,0.00,0.00,set2
md5_prep,1590492363,0.00,0.00,set2
md5_prep,1590492364,0.00,0.00,set2
md5_prep,1590492365,0.00,0.00,set2
md5_prep,1590492366,0.00,0.00,set2
md5_prep,1590492367,0.00,0.00,set2
md5_prep,1590492368,0.00,0.00,set2
md5_prep,1590492369,0.00,0.00,set2
md5_prep,1590492370,0.00,0.00,set2
md5_prep,1590492371,0.00,0.00,set2
md5_prep,1590492372,0.00,0.00,set2
md5_prep,1590492373,0.00,0.00,set2
md5_prep,1590492374,0.00,0.00,set2
md5_prep,1590492375,0.00,0.00,set2
md5_prep,1590492376,0.00,0.00,set2
md5_prep,1590492377,0.00,0.00,set2
md5_prep,1590492378,0.00,0.00,set2
md5_prep,1590492379,0.00,0.00,set2
md5_prep,1590492380,0.00,0.00,set2
md5_prep,1590492381,0.00,0.00,set2
md5_prep,1590492382,0.00,0.00,set2
md5_prep,1590492383,0.00,0.00,set2
md5_prep,1590492384,0.00,0.00,set2
md5_prep,1590492385,0.00,0.00,set2
md5_prep,1590492386,0.00,0.00,set2
md5_prep,1590492387,0.00,0.00,set2
md5_prep,1590492388,0.00,0.00,set2
md5_prep,1590492391,0.00,0.00,set2
md5_prep,1590492392,0.00,0.00,set2
md5_prep,1590492393,0.00,0.00,set2
md5_prep,1590492394,0.00,0.00,set2
md5_prep,1590492395,0.00,0.00,set2
md5_prep,1590492396,0.00,0.00,set2
md5_prep,1590492398,0.00,0.00,set2
md5_prep,1590492398,0.00,0.00,set2
md5_prep,1590492399,0.00,0.00,set2
md5_prep,1590492400,0.00,0.00,set2
md5_prep,1590492401,0.00,0.00,set2
md5_prep,1590492402,0.00,0.00,set2
md5_prep,1590492403,0.00,0.00,set2
md5_prep,1590492404,0.00,0.00,set2
md5_prep,1590492405,0.00,0.00,set2
md5_prep,1590492406,0.00,0.00,set2
md5_prep,1590492407,0.00,0.00,set2
md5_prep,1590492408,0.00,0.00,set2
md5_prep,1590492409,0.00,0.00,set2
md5_prep,1590492410,0.00,0.00,set2
md5_prep,1590492411,0.00,0.00,set2
md5_prep,1590492412,0.00,0.00,set2
md5_prep,1590492413,0.00,0.00,set2
md5_prep,1590492414,0.00,0.00,set2
md5_prep,1590492415,0.00,0.00,set2
md5_prep,1590492416,0.00,0.00,set2
md5_prep,1590492417,0.00,0.00,set2
md5_prep,1590492418,0.00,0.00,set2
md5_prep,1590492419,0.00,0.00,set2
md5_prep,1590492420,0.00,0.00,set2
md5_prep,1590492421,0.00,0.00,set2
md5_prep,1590492422,0.00,0.00,set2
md5_prep,1590492423,0.00,0.00,set2
md5_prep,1590492424,0.00,0.00,set2
md5_run,1590492498,238.00,0.40,set2
md5_run,1590492499,372.00,0.54,set2
md5_run,1590492500,188.00,0.54,set2
md5_run,1590492501,137.00,0.54,set2
md5_run,1590492502,127.00,0.55,set2
md5_run,1590492503,165.00,0.55,set2
md5_run,1590492504,127.00,0.55,set2
md5_run,1590492505,111.00,0.55,set2
md5_run,1590492506,100.00,0.55,set2
md5_run,1590492507,104.00,0.55,set2
md5_run,1590492508,112.00,0.55,set2
md5_run,1590492509,105.00,0.55,set2
md5_run,1590492510,104.00,0.55,set2
md5_run,1590492511,102.00,0.55,set2
md5_run,1590492512,106.00,0.56,set2
md5_run,1590492513,107.00,0.56,set2
md5_run,1590492514,103.00,0.56,set2
md5_run,1590492515,121.78,0.59,set2
md5_run,1590492516,106.00,0.59,set2
md5_run,1590492517,103.00,0.59,set2
md5_run,1590492518,101.00,0.59,set2
md5_run,1590492519,103.00,0.59,set2
md5_run,1590492520,104.00,0.59,set2
md5_run,1590492521,104.00,0.59,set2
md5_run,1590492522,108.00,0.59,set2
md5_run,1590492523,71.00,0.59,set2
md5_run,1590492524,114.00,0.59,set2
md5_run,1590492525,103.00,0.59,set2
md5_run,1590492526,102.00,0.59,set2
md5_run,1590492527,103.00,0.59,set2
md5_run,1590492528,110.00,0.59,set2
md5_run,1590492529,100.00,0.59,set2
md5_run,1590492530,118.00,0.60,set2
md5_run,1590492531,103.00,0.60,set2
md5_run,1590492532,100.00,0.60,set2
md5_run,1590492533,113.00,0.60,set2
md5_run,1590492534,100.00,0.60,set2
md5_run,1590492535,100.00,0.60,set2
md5_run,1590492536,106.00,0.60,set2
md5_run,1590492537,98.00,0.60,set2
md5_run,1590492538,57.00,0.60,set2
matmult0_5_prep,1590492272,275.25,0.38,set2
sort_run,1590492744,280.39,0.76,set2
sort_run,1590492745,226.00,0.85,set2
sort_run,1590492746,142.00,0.85,set2
sort_run,1590492747,107.00,0.95,set2
sort_run,1590492748,118.00,0.95,set2
sort_run,1590492749,426.00,1.14,set2
sort_run,1590492750,128.00,1.15,set2
sort_run,1590492751,162.00,1.15,set2
sort_run,1590492752,101.00,1.15,set2
sort_run,1590492753,102.00,1.15,set2
sort_run,1590492754,140.00,1.15,set2
sort_run,1590492755,105.00,1.15,set2
sort_run,1590492756,463.00,1.52,set2
sort_run,1590492757,135.00,1.52,set2
sort_run,1590492758,101.00,1.52,set2
sort_run,1590492759,100.00,1.52,set2
sort_run,1590492760,104.00,1.52,set2
sort_run,1590492761,114.00,1.52,set2
