Hostname,Time,Arch,Physical CPUs,Count,Running,Blocked,Paused,Shutdown,Shutoff,Crashed,Active,Inactive,%CPU,Total hardware memory (KB),Total memory (KB),Total guest memory (KB),Total CPU time (ns),Domain ID,Domain name,CPU (ns),%CPU,Mem (bytes),%Mem,Block RDBY,Block WRBY,Net RXBY,Net TXBY
pes,17:01:24,x86_64,32,2,1,0,0,0,0,0,1,1,17.5,65853296,62914560,62914560,5640000000,29,BUS_2,5640000000.,17.5040123884,62914560,95,0,16527360,0,0
pes,17:01:25,x86_64,32,2,1,0,0,0,0,0,1,1,7.0,65853296,62914560,62914560,2260000000,29,BUS_2,2260000000.,7.02312878913,62914560,95,0,37085184,184,212
pes,17:01:26,x86_64,32,2,1,0,0,0,0,0,1,1,1.6,65853296,62914560,62914560,510000000,29,BUS_2,510000000.,1.5835299123,62914560,95,0,0,0,0
pes,17:01:27,x86_64,32,2,1,0,0,0,0,0,1,1,8.7,65853296,62914560,62914560,2810000000,29,BUS_2,2810000000.,8.72162948594,62914560,95,0,266240,52,0
pes,17:01:28,x86_64,32,2,1,0,0,0,0,0,1,1,8.8,65853296,62914560,62914560,2850000000,29,BUS_2,2850000000.,8.84799333005,62914560,95,0,0,125,98
pes,17:01:29,x86_64,32,2,1,0,0,0,0,0,1,1,13.6,65853296,62914560,62914560,4420000000,29,BUS_2,4420000000.,13.6045957156,62914560,95,0,40960,52,0
pes,17:01:30,x86_64,32,2,1,0,0,0,0,0,1,1,13.3,65853296,62914560,62914560,4280000000,29,BUS_2,4280000000.,13.2938544129,62914560,95,0,0,42,42
pes,17:01:31,x86_64,32,2,1,0,0,0,0,0,1,1,6.7,65853296,62914560,62914560,2160000000,29,BUS_2,2160000000.,6.700868651,62914560,95,0,0,52,0
pes,17:01:32,x86_64,32,2,1,0,0,0,0,0,1,1,9.6,65853296,62914560,62914560,3080000000,29,BUS_2,3080000000.,9.55614786423,62914560,95,0,0,0,0
pes,17:01:33,x86_64,32,2,1,0,0,0,0,0,1,1,7.7,65853296,62914560,62914560,2470000000,29,BUS_2,2470000000.,7.66310062837,62914560,95,0,65536,52,0
pes,17:01:34,x86_64,32,2,1,0,0,0,0,0,1,1,11.4,65853296,62914560,62914560,3680000000,29,BUS_2,3680000000.,11.416840578,62914560,95,0,0,0,0
pes,17:01:35,x86_64,32,2,1,0,0,0,0,0,1,1,8.9,65853296,62914560,62914560,2850000000,29,BUS_2,2850000000.,8.85022793965,62914560,95,0,0,52,0
pes,17:01:36,x86_64,32,2,1,0,0,0,0,0,1,1,5.2,65853296,62914560,62914560,1680000000,29,BUS_2,1680000000.,5.2112600592,62914560,95,0,0,0,0
