Workload,CPU,Mem,Set
wc_run,100.00,5.20,set2
wc_run,141.00,5.20,set2
wc_run,191.00,5.20,set2
wc_run,100.00,5.20,set2
wc_run,100.00,5.20,set2
wc_run,101.00,5.20,set2
wc_run,182.00,5.20,set2
wc_run,108.00,5.20,set2
wc_run,101.00,5.20,set2
wc_run,101.00,5.21,set2
wc_run,170.00,5.21,set2
wc_run,104.00,5.21,set2
wc_run,100.00,5.21,set2
wc_run,100.00,5.21,set2
wc_run,147.00,5.21,set2
wc_run,120.00,5.21,set2
wc_run,100.00,5.21,set2
wc_run,101.00,5.21,set2
wc_run,100.00,5.21,set2
wc_run,104.00,5.21,set2
wc_run,147.00,5.21,set2
wc_run,194.00,5.21,set2
wc_run,101.00,5.21,set2
wc_run,100.00,5.21,set2
wc_run,371.00,5.74,set2
wc_run,165.00,5.74,set2
wc_run,100.00,5.74,set2
wc_run,100.00,5.74,set2
wc_run,101.00,5.74,set2
wc_run,169.00,5.74,set2
wc_run,142.00,5.74,set2
wc_run,104.00,5.74,set2
wc_run,100.00,5.74,set2
wc_run,147.00,5.74,set2
wc_run,112.00,5.74,set2
wc_run,100.00,5.74,set2
wc_run,101.00,5.74,set2
wc_run,155.00,5.74,set2
wc_run,111.00,5.74,set2
wc_run,100.00,5.74,set2
wc_run,99.00,5.77,set2
wc_run,155.00,5.78,set2
wc_run,173.00,5.78,set2
wc_run,101.00,5.78,set2
wc_run,100.00,5.78,set2
wc_run,102.00,5.78,set2
wc_run,106.00,5.78,set2
wc_run,114.00,5.78,set2
wc_run,200.00,5.78,set2
wc_run,114.00,5.78,set2
wc_run,100.00,5.78,set2
wc_run,100.00,5.78,set2
wc_run,154.00,5.78,set2
wc_run,100.00,5.78,set2
wc_run,100.00,5.78,set2
wc_run,100.00,5.78,set2
wc_run,353.00,6.03,set2
wc_run,99.00,6.03,set2
wc_run,102.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,134.00,6.03,set2
wc_run,161.00,6.03,set2
wc_run,101.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,129.00,6.03,set2
wc_run,187.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,136.00,6.03,set2
wc_run,172.00,6.03,set2
wc_run,101.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,102.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,246.00,6.03,set2
wc_run,146.00,6.03,set2
wc_run,113.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,150.00,6.03,set2
wc_run,124.00,6.03,set2
wc_run,101.00,6.03,set2
wc_run,99.00,6.03,set2
wc_run,139.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,101.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,181.00,6.03,set2
wc_run,122.00,6.03,set2
wc_run,100.00,6.03,set2
wc_run,113.00,6.30,set2
wc_run,157.00,6.30,set2
wc_run,120.00,6.30,set2
wc_run,101.00,6.30,set2
wc_run,100.00,6.30,set2
wc_run,133.00,6.30,set2
wc_run,170.00,6.30,set2
wc_run,101.00,6.30,set2
wc_run,101.00,6.30,set2
wc_run,101.00,6.30,set2
wc_run,104.00,6.30,set2
wc_run,116.00,6.30,set2
wc_run,200.00,6.30,set2
wc_run,119.00,6.30,set2
wc_run,100.00,6.30,set2
wc_run,100.00,6.30,set2
wc_run,297.00,6.30,set2
wc_run,100.00,6.30,set2
wc_run,100.00,6.30,set2
wc_run,99.00,6.30,set2
wc_run,192.00,6.30,set2
wc_run,139.00,6.30,set2
wc_run,103.00,6.30,set2
wc_run,100.00,6.30,set2
wc_run,163.00,6.30,set2
wc_run,158.00,6.30,set2
wc_run,101.00,6.30,set2
wc_run,100.00,6.30,set2
wc_run,150.00,6.30,set2
wc_run,177.00,6.30,set2
wc_run,100.00,6.30,set2
wc_run,101.00,6.30,set2
wc_run,130.00,6.30,set2
wc_run,136.00,6.30,set2
wc_run,101.00,6.30,set2
wc_run,104.00,6.30,set2
wc_run,100.00,6.42,set2
wc_run,119.00,6.42,set2
wc_run,114.00,6.42,set2
wc_run,164.00,6.42,set2
wc_run,101.00,6.42,set2
wc_run,99.00,6.42,set2
wc_run,100.00,6.42,set2
wc_run,177.00,6.42,set2
wc_run,101.00,6.42,set2
wc_run,100.00,6.42,set2
wc_run,131.00,6.42,set2
wc_run,125.00,6.42,set2
wc_run,100.00,6.42,set2
wc_run,101.00,6.42,set2
wc_run,134.00,6.42,set2
wc_run,132.00,6.43,set2
wc_run,101.00,6.43,set2
wc_run,197.00,6.54,set2
wc_run,152.00,6.54,set2
wc_run,192.00,6.54,set2
wc_run,101.00,6.54,set2
wc_run,100.00,6.54,set2
wc_run,100.00,6.54,set2
wc_run,162.00,6.54,set2
wc_run,115.00,6.54,set2
wc_run,101.00,6.54,set2
wc_run,100.00,6.54,set2
wc_run,101.00,6.54,set2
wc_run,104.00,6.54,set2
wc_run,128.00,6.54,set2
wc_run,200.00,6.54,set2
wc_run,200.00,6.54,set2
wc_run,112.87,6.54,set2
wc_run,100.00,6.54,set2
wc_run,106.00,6.54,set2
wc_run,200.00,6.61,set2
wc_run,111.00,6.62,set2
wc_run,100.00,6.62,set2
wc_run,405.00,7.07,set2
wc_run,131.00,7.07,set2
wc_run,151.00,7.07,set2
wc_run,100.00,7.07,set2
wc_run,100.00,7.07,set2
wc_run,100.00,7.07,set2
wc_run,192.00,7.07,set2
wc_run,109.00,7.07,set2
wc_run,101.00,7.07,set2
wc_run,100.00,7.07,set2
wc_run,126.00,7.07,set2
wc_run,146.00,7.07,set2
wc_run,100.00,7.07,set2
wc_run,100.00,7.07,set2
wc_run,101.00,7.07,set2
wc_run,182.00,7.07,set2
wc_run,123.00,7.07,set2
wc_run,101.00,7.07,set2
wc_run,100.00,7.07,set2
wc_run,98.00,7.07,set2
wc_run,179.00,7.20,set2
wc_run,291.00,7.41,set2
wc_run,182.00,7.41,set2
wc_run,115.00,7.41,set2
wc_run,100.00,7.41,set2
wc_run,101.00,7.41,set2
wc_run,162.00,7.41,set2
wc_run,121.00,7.41,set2
wc_run,100.00,7.41,set2
wc_run,100.00,7.41,set2
wc_run,142.00,7.41,set2
wc_run,164.00,7.41,set2
wc_run,100.00,7.41,set2
wc_run,101.00,7.41,set2
wc_run,99.00,7.41,set2
wc_run,198.00,7.41,set2
wc_run,103.00,7.41,set2
wc_run,101.00,7.41,set2
wc_run,100.00,7.41,set2
wc_run,166.00,7.66,set2
wc_run,167.00,7.71,set2
wc_run,99.00,7.71,set2
wc_run,101.00,7.71,set2
wc_run,134.00,7.71,set2
wc_run,121.00,7.71,set2
wc_run,99.00,7.71,set2
wc_run,101.00,7.71,set2
wc_run,101.00,7.71,set2
wc_run,103.00,7.71,set2
wc_run,132.00,7.71,set2
wc_run,154.00,7.71,set2
wc_run,100.00,7.71,set2
wc_run,101.00,7.71,set2
wc_run,116.00,7.71,set2
wc_run,160.00,7.71,set2
wc_run,100.00,7.71,set2
wc_run,100.00,7.71,set2
wc_run,109.00,7.71,set2
wc_run,170.00,7.71,set2
wc_run,101.00,7.71,set2
wc_run,102.00,7.71,set2
wc_run,272.00,7.72,set2
wc_run,199.00,7.72,set2
wc_run,121.00,7.72,set2
wc_run,101.00,7.72,set2
wc_run,100.00,7.72,set2
wc_run,154.00,7.72,set2
wc_run,200.00,7.72,set2
wc_run,102.00,7.72,set2
wc_run,100.00,7.72,set2
wc_run,100.00,7.72,set2
wc_run,188.00,7.72,set2
wc_run,165.00,7.72,set2
wc_run,99.00,7.72,set2
wc_run,101.00,7.72,set2
wc_run,100.00,7.72,set2
wc_run,107.00,7.72,set2
wc_run,116.00,7.72,set2
wc_run,149.00,7.72,set2
wc_run,100.00,7.72,set2
wc_run,101.00,7.72,set2
wc_run,273.00,8.04,set2
wc_run,143.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,101.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,178.00,8.04,set2
wc_run,106.00,8.04,set2
wc_run,102.00,8.04,set2
wc_run,101.00,8.04,set2
wc_run,138.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,99.00,8.04,set2
wc_run,113.00,8.04,set2
wc_run,152.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,170.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,101.00,8.04,set2
wc_run,102.00,8.04,set2
wc_run,180.00,8.04,set2
wc_run,232.00,8.04,set2
wc_run,155.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,101.00,8.04,set2
wc_run,101.00,8.04,set2
wc_run,183.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,164.00,8.04,set2
wc_run,104.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,139.00,8.04,set2
wc_run,142.00,8.04,set2
wc_run,101.00,8.04,set2
wc_run,101.00,8.04,set2
wc_run,105.00,8.04,set2
wc_run,200.00,8.04,set2
wc_run,121.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,100.00,8.04,set2
wc_run,121.00,8.30,set2
wc_run,239.00,8.37,set2
wc_run,111.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,105.00,8.37,set2
wc_run,125.00,8.37,set2
wc_run,181.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,193.00,8.37,set2
wc_run,113.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,174.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,109.00,8.37,set2
wc_run,161.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,312.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,106.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,165.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,102.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,155.00,8.37,set2
wc_run,200.00,8.37,set2
wc_run,130.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,100.00,8.37,set2
wc_run,188.00,8.37,set2
wc_run,114.00,8.37,set2
wc_run,99.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,184.00,8.37,set2
wc_run,134.65,8.37,set2
wc_run,100.00,8.37,set2
wc_run,101.00,8.37,set2
wc_run,155.00,8.65,set2
wc_run,239.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,99.00,8.65,set2
wc_run,135.00,8.65,set2
wc_run,130.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,105.00,8.65,set2
wc_run,162.00,8.65,set2
wc_run,101.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,101.00,8.65,set2
wc_run,107.00,8.65,set2
wc_run,96.00,8.65,set2
wc_run,184.00,8.65,set2
wc_run,168.00,8.65,set2
wc_run,101.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,136.00,8.65,set2
wc_run,133.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,111.00,8.65,set2
wc_run,138.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,100.00,8.65,set2
wc_run,701.00,8.67,set2
wc_run,128.00,8.67,set2
wc_run,138.00,8.67,set2
wc_run,101.00,8.67,set2
wc_run,101.00,8.67,set2
wc_run,110.00,8.67,set2
wc_run,144.00,8.67,set2
wc_run,100.00,8.67,set2
wc_run,100.00,8.67,set2
wc_run,103.00,8.67,set2
wc_run,187.00,8.67,set2
wc_run,99.00,8.67,set2
wc_run,101.00,8.67,set2
wc_run,102.00,8.67,set2
wc_run,100.00,8.67,set2
wc_run,108.00,8.67,set2
wc_run,151.00,8.67,set2
wc_run,200.00,8.67,set2
wc_run,140.00,8.67,set2
wc_run,101.00,8.67,set2
wc_run,108.00,8.67,set2
wc_run,201.00,8.67,set2
wc_run,114.00,8.67,set2
wc_run,100.00,8.67,set2
wc_run,101.00,8.77,set2
wc_run,417.00,9.30,set2
wc_run,200.00,9.30,set2
wc_run,126.00,9.30,set2
wc_run,99.00,9.30,set2
wc_run,113.00,9.30,set2
wc_run,200.00,9.30,set2
wc_run,103.00,9.30,set2
wc_run,101.00,9.30,set2
wc_run,101.00,9.30,set2
wc_run,184.00,9.30,set2
wc_run,125.00,9.30,set2
wc_run,101.00,9.30,set2
wc_run,99.00,9.30,set2
wc_run,153.00,9.30,set2
wc_run,107.00,9.30,set2
wc_run,100.00,9.30,set2
wc_run,101.00,9.30,set2
wc_run,100.00,9.30,set2
wc_run,102.00,9.30,set2
wc_run,152.00,9.30,set2
wc_run,201.00,9.30,set2
wc_run,120.00,9.30,set2
wc_run,101.00,9.30,set2
wc_run,103.00,9.30,set2
wc_run,372.00,9.59,set2
wc_run,200.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,141.00,9.63,set2
wc_run,138.00,9.63,set2
wc_run,102.00,9.63,set2
wc_run,99.00,9.63,set2
wc_run,112.00,9.63,set2
wc_run,150.00,9.63,set2
wc_run,101.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,116.00,9.63,set2
wc_run,196.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,171.00,9.63,set2
wc_run,135.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,102.00,9.63,set2
wc_run,101.00,9.63,set2
wc_run,178.00,9.63,set2
wc_run,143.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,100.00,9.63,set2
wc_run,251.00,10.07,set2
wc_run,125.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,101.00,10.07,set2
wc_run,141.00,10.07,set2
wc_run,127.00,10.07,set2
wc_run,101.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,120.00,10.07,set2
wc_run,161.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,118.00,10.07,set2
wc_run,160.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,99.00,10.07,set2
wc_run,125.00,10.07,set2
wc_run,155.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,99.00,10.07,set2
wc_run,99.00,10.07,set2
wc_run,130.00,10.07,set2
wc_run,199.00,10.07,set2
wc_run,137.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,101.00,10.07,set2
wc_run,337.00,10.07,set2
wc_run,105.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,138.00,10.07,set2
wc_run,150.00,10.07,set2
wc_run,101.00,10.07,set2
wc_run,101.00,10.07,set2
wc_run,118.00,10.07,set2
wc_run,152.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,118.00,10.07,set2
wc_run,148.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,102.00,10.07,set2
wc_run,119.00,10.07,set2
wc_run,151.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,101.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,98.00,10.07,set2
wc_run,154.00,10.07,set2
wc_run,200.00,10.07,set2
wc_run,132.00,10.07,set2
wc_run,101.00,10.07,set2
wc_run,100.00,10.07,set2
wc_run,163.37,10.36,set2
wc_run,100.00,10.36,set2
wc_run,100.00,10.36,set2
wc_run,269.00,10.55,set2
wc_run,162.00,10.55,set2
wc_run,101.00,10.55,set2
wc_run,100.00,10.55,set2
wc_run,101.00,10.55,set2
wc_run,143.00,10.55,set2
wc_run,116.00,10.55,set2
wc_run,100.00,10.55,set2
wc_run,100.00,10.55,set2
wc_run,138.00,10.55,set2
wc_run,112.00,10.55,set2
wc_run,101.00,10.55,set2
wc_run,99.00,10.55,set2
wc_run,138.00,10.55,set2
wc_run,149.00,10.55,set2
wc_run,101.00,10.55,set2
wc_run,100.00,10.55,set2
wc_run,100.00,10.55,set2
wc_run,104.00,10.55,set2
wc_run,120.00,10.55,set2
wc_run,169.00,10.55,set2
wc_run,100.00,10.55,set2
wc_run,100.00,10.55,set2
wc_run,101.00,10.55,set2
wc_run,188.00,10.55,set2
wc_run,118.00,10.55,set2
wc_run,99.00,10.55,set2
wc_run,100.00,10.55,set2
wc_run,308.00,10.59,set2
wc_run,145.00,10.59,set2
wc_run,100.00,10.59,set2
wc_run,101.00,10.59,set2
wc_run,102.00,10.59,set2
wc_run,164.00,10.59,set2
wc_run,101.00,10.59,set2
wc_run,100.00,10.59,set2
wc_run,100.00,10.59,set2
wc_run,188.00,10.59,set2
wc_run,109.00,10.59,set2
wc_run,101.00,10.59,set2
wc_run,99.00,10.59,set2
wc_run,165.00,10.59,set2
wc_run,172.00,10.59,set2
wc_run,100.00,10.59,set2
wc_run,99.00,10.59,set2
wc_run,102.00,10.59,set2
wc_run,102.00,10.59,set2
wc_run,109.00,10.59,set2
wc_run,168.00,10.59,set2
wc_run,100.00,10.59,set2
wc_run,100.00,10.59,set2
wc_run,100.00,10.59,set2
wc_run,158.00,10.59,set2
wc_run,101.00,10.59,set2
wc_run,100.00,10.59,set2
wc_run,123.00,10.65,set2
wc_run,156.00,10.75,set2
wc_run,101.00,10.75,set2
wc_run,100.00,10.75,set2
wc_run,268.00,11.03,set2
wc_run,170.00,11.03,set2
wc_run,114.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,101.00,11.03,set2
wc_run,117.00,11.03,set2
wc_run,155.00,11.03,set2
wc_run,101.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,109.00,11.03,set2
wc_run,158.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,101.00,11.03,set2
wc_run,133.00,11.02,set2
wc_run,112.00,11.02,set2
wc_run,163.00,11.02,set2
wc_run,100.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,197.00,11.03,set2
wc_run,149.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,157.00,11.03,set2
wc_run,138.00,11.03,set2
wc_run,101.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,113.00,11.03,set2
wc_run,326.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,164.00,11.03,set2
wc_run,101.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,136.00,11.03,set2
wc_run,154.00,11.03,set2
wc_run,101.00,11.03,set2
wc_run,99.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,103.00,11.03,set2
wc_run,104.00,11.03,set2
wc_run,200.00,11.03,set2
wc_run,128.00,11.03,set2
wc_run,101.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,149.00,11.03,set2
wc_run,152.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,101.00,11.03,set2
wc_run,107.00,11.03,set2
wc_run,164.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,102.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,141.00,11.03,set2
wc_run,153.00,11.03,set2
wc_run,100.00,11.03,set2
wc_run,99.00,11.03,set2
wc_run,115.00,11.19,set2
wc_run,297.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,106.00,11.29,set2
wc_run,163.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,107.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,114.00,11.29,set2
wc_run,172.00,11.29,set2
wc_run,155.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,131.00,11.29,set2
wc_run,164.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,117.00,11.29,set2
wc_run,163.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,135.00,11.29,set2
wc_run,163.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,99.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,188.12,11.29,set2
wc_run,136.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,126.00,11.29,set2
wc_run,325.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,103.00,11.29,set2
wc_run,94.00,11.29,set2
wc_run,167.00,11.29,set2
wc_run,138.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,155.00,11.29,set2
wc_run,142.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,128.00,11.29,set2
wc_run,184.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,94.00,11.29,set2
wc_run,189.00,11.29,set2
wc_run,104.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,146.00,11.29,set2
wc_run,153.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,117.00,11.29,set2
wc_run,101.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,104.00,11.29,set2
wc_run,100.00,11.29,set2
wc_run,369.00,11.60,set2
wc_run,174.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,173.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,153.00,11.60,set2
wc_run,148.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,105.00,11.60,set2
wc_run,180.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,99.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,155.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,99.00,11.60,set2
wc_run,102.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,192.00,11.60,set2
wc_run,182.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,102.00,11.60,set2
wc_run,120.00,11.60,set2
wc_run,181.00,11.60,set2
wc_run,100.00,11.60,set2
wc_run,101.00,11.60,set2
wc_run,449.00,11.94,set2
wc_run,128.00,11.94,set2
wc_run,165.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,198.00,11.94,set2
wc_run,122.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,156.00,11.94,set2
wc_run,134.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,104.00,11.94,set2
wc_run,137.00,11.94,set2
wc_run,201.00,11.94,set2
wc_run,137.00,11.94,set2
wc_run,99.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,170.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,171.00,11.94,set2
wc_run,158.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,928.00,11.94,set2
wc_run,178.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,108.00,11.94,set2
wc_run,163.00,11.94,set2
wc_run,122.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,105.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,126.00,11.94,set2
wc_run,200.00,11.94,set2
wc_run,122.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,163.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,181.00,11.94,set2
wc_run,112.00,11.94,set2
wc_run,102.00,11.94,set2
wc_run,102.00,11.94,set2
wc_run,134.00,11.94,set2
wc_run,155.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,124.00,11.94,set2
wc_run,178.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,507.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,103.00,11.94,set2
wc_run,110.00,11.94,set2
wc_run,177.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,116.00,11.94,set2
wc_run,158.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,99.00,11.94,set2
wc_run,102.00,11.94,set2
wc_run,165.00,11.94,set2
wc_run,99.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,150.00,11.94,set2
wc_run,119.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,129.00,11.94,set2
wc_run,140.59,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,102.00,11.94,set2
wc_run,102.00,11.94,set2
wc_run,285.00,11.94,set2
wc_run,187.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,136.00,11.94,set2
wc_run,153.00,11.94,set2
wc_run,99.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,130.00,11.94,set2
wc_run,172.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,174.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,153.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,103.00,11.94,set2
wc_run,148.00,11.94,set2
wc_run,200.00,11.94,set2
wc_run,141.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,189.00,11.94,set2
wc_run,143.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,230.00,11.94,set2
wc_run,105.00,11.94,set2
wc_run,198.00,11.94,set2
wc_run,127.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,134.00,11.94,set2
wc_run,148.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,199.00,11.94,set2
wc_run,127.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,104.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,169.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,161.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,159.00,11.94,set2
wc_run,100.00,11.94,set2
wc_run,101.00,11.94,set2
