Workload,CPU,Mem,Set
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
grep_run,0.00,0.00,set4
randsample_prep,206.93,0.33,set4
wc_run,281.19,0.36,set4
wc_run,278.00,0.40,set4
wc_run,222.00,0.46,set4
wc_run,3.00,0.46,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,5.00,0.44,set4
wc_run,3.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,3.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,3.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,3.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,4.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,3.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,4.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,4.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,3.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,3.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,5.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,3.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,2.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,0.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,1.00,0.44,set4
wc_run,51.00,0.45,set4
cc_run,294.06,0.35,set4
cc_run,198.00,0.39,set4
cc_run,212.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,2.00,0.41,set4
cc_run,2.00,0.41,set4
cc_run,2.00,0.41,set4
cc_run,4.00,0.41,set4
cc_run,3.00,0.41,set4
cc_run,0.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,3.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,2.00,0.41,set4
cc_run,0.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,2.00,0.41,set4
cc_run,0.00,0.41,set4
cc_run,2.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,2.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,0.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,1.00,0.41,set4
cc_run,122.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,3.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,3.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,4.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,3.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,5.00,0.42,set4
cc_run,63.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,3.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,3.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,3.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,1.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,0.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,2.00,0.42,set4
cc_run,68.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.99,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,15.00,0.43,set4
cc_run,48.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,57.00,0.43,set4
cc_run,8.00,0.43,set4
cc_run,3.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,4.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,50.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,3.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,35.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,2.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,4.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,1.00,0.43,set4
cc_run,0.00,0.43,set4
cc_run,9.00,0.43,set4
cc_run,76.00,0.47,set4
cc_run,0.00,0.45,set4
cc_run,1.00,0.45,set4
cc_run,1.00,0.45,set4
cc_run,10.00,0.45,set4
cc_run,0.00,0.45,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,42.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,2.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,2.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,32.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,2.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,1.00,0.44,set4
cc_run,0.00,0.44,set4
cc_run,0.00,0.44,set4
