Workload,Timestamp,CPU,Mem,Set
cc_run,1590466293,0.00,0.49,set5
cc_run,1590466294,0.00,0.49,set5
cc_run,1590466295,0.00,0.49,set5
cc_run,1590466296,0.00,0.49,set5
cc_run,1590466297,0.00,0.49,set5
cc_run,1590466298,1.00,0.49,set5
cc_run,1590466299,0.00,0.49,set5
cc_run,1590466300,8.00,0.49,set5
cc_run,1590466301,0.00,0.49,set5
cc_run,1590466302,0.00,0.49,set5
cc_run,1590466303,0.00,0.49,set5
cc_run,1590466304,0.00,0.49,set5
cc_run,1590466305,1.00,0.49,set5
cc_run,1590466306,0.00,0.49,set5
cc_run,1590466307,0.00,0.49,set5
cc_run,1590466308,1.00,0.49,set5
cc_run,1590466309,0.00,0.49,set5
cc_run,1590466310,0.00,0.49,set5
cc_run,1590466311,1.00,0.49,set5
cc_run,1590466312,0.00,0.49,set5
cc_run,1590466313,0.00,0.49,set5
cc_run,1590466314,0.00,0.49,set5
cc_run,1590466315,0.00,0.49,set5
cc_run,1590466316,0.00,0.49,set5
cc_run,1590466317,1.00,0.49,set5
cc_run,1590466318,0.00,0.49,set5
cc_run,1590466319,0.00,0.49,set5
cc_run,1590466320,1.00,0.49,set5
cc_run,1590466321,1.00,0.49,set5
cc_run,1590466322,1.00,0.49,set5
cc_run,1590466323,0.00,0.49,set5
cc_run,1590466324,0.00,0.49,set5
cc_run,1590466325,0.00,0.49,set5
cc_run,1590466326,1.00,0.49,set5
cc_run,1590466327,18.81,0.49,set5
cc_run,1590466328,1.00,0.49,set5
cc_run,1590466329,1.00,0.49,set5
cc_run,1590466330,1.00,0.49,set5
cc_run,1590466331,0.00,0.49,set5
cc_run,1590466332,0.00,0.49,set5
cc_run,1590466333,0.00,0.49,set5
cc_run,1590466334,0.00,0.49,set5
cc_run,1590466335,1.00,0.49,set5
cc_run,1590466336,0.00,0.49,set5
cc_run,1590466337,1.00,0.49,set5
cc_run,1590466338,0.00,0.49,set5
cc_run,1590466339,1.00,0.49,set5
cc_run,1590466340,0.00,0.49,set5
cc_run,1590466341,0.00,0.49,set5
cc_run,1590466342,0.00,0.49,set5
cc_run,1590466343,0.00,0.49,set5
cc_run,1590466344,1.00,0.49,set5
cc_run,1590466345,0.00,0.49,set5
cc_run,1590466346,0.00,0.49,set5
cc_run,1590466347,1.00,0.49,set5
cc_run,1590466348,1.00,0.49,set5
cc_run,1590466349,0.00,0.49,set5
cc_run,1590466350,0.00,0.49,set5
cc_run,1590466351,0.00,0.49,set5
cc_run,1590466352,0.00,0.49,set5
cc_run,1590466353,0.00,0.49,set5
cc_run,1590466354,0.00,0.49,set5
cc_run,1590466355,1.00,0.49,set5
cc_run,1590466356,0.00,0.49,set5
cc_run,1590466357,0.00,0.49,set5
cc_run,1590466358,0.00,0.49,set5
cc_run,1590466359,0.00,0.49,set5
cc_run,1590466360,1.00,0.49,set5
cc_run,1590466361,0.00,0.49,set5
cc_run,1590466362,0.00,0.49,set5
cc_run,1590466363,44.00,0.49,set5
cc_run,1590466364,1.00,0.49,set5
cc_run,1590466365,0.00,0.49,set5
cc_run,1590466366,0.00,0.49,set5
cc_run,1590466367,0.00,0.49,set5
cc_run,1590466368,1.00,0.49,set5
cc_run,1590466369,0.00,0.49,set5
cc_run,1590466370,0.00,0.49,set5
cc_run,1590466371,0.00,0.49,set5
cc_run,1590466372,1.00,0.49,set5
cc_run,1590466373,0.00,0.49,set5
cc_run,1590466374,1.00,0.49,set5
cc_run,1590466375,0.00,0.49,set5
cc_run,1590466376,1.00,0.49,set5
cc_run,1590466377,0.00,0.49,set5
cc_run,1590466378,3.00,0.49,set5
cc_run,1590466379,3.00,0.49,set5
cc_run,1590466380,0.00,0.49,set5
cc_run,1590466381,1.00,0.49,set5
cc_run,1590466382,0.00,0.49,set5
cc_run,1590466383,0.00,0.49,set5
cc_run,1590466384,0.00,0.49,set5
cc_run,1590466385,1.00,0.49,set5
cc_run,1590466386,0.00,0.49,set5
cc_run,1590466387,0.00,0.49,set5
cc_run,1590466388,1.00,0.49,set5
cc_run,1590466389,0.00,0.49,set5
cc_run,1590466390,0.00,0.49,set5
cc_run,1590466391,0.00,0.49,set5
cc_run,1590466392,0.00,0.49,set5
cc_run,1590466393,1.00,0.49,set5
cc_run,1590466394,0.00,0.49,set5
cc_run,1590466395,0.00,0.49,set5
cc_run,1590466396,0.00,0.49,set5
cc_run,1590466397,1.00,0.49,set5
cc_run,1590466398,0.00,0.49,set5
cc_run,1590466399,0.00,0.49,set5
cc_run,1590466400,0.00,0.49,set5
cc_run,1590466401,1.00,0.49,set5
cc_run,1590466402,0.00,0.49,set5
cc_run,1590466403,2.00,0.49,set5
cc_run,1590466404,0.00,0.49,set5
cc_run,1590466405,0.00,0.49,set5
cc_run,1590466406,1.00,0.49,set5
cc_run,1590466407,1.00,0.49,set5
cc_run,1590466408,0.00,0.49,set5
cc_run,1590466409,0.00,0.49,set5
cc_run,1590466410,0.00,0.49,set5
cc_run,1590466411,0.00,0.49,set5
cc_run,1590466412,1.00,0.49,set5
cc_run,1590466413,0.00,0.49,set5
cc_run,1590466414,0.00,0.49,set5
cc_run,1590466415,0.00,0.49,set5
cc_run,1590466416,1.00,0.49,set5
cc_run,1590466417,1.00,0.49,set5
cc_run,1590466418,0.00,0.49,set5
cc_run,1590466419,0.00,0.49,set5
cc_run,1590466420,0.00,0.49,set5
cc_run,1590466421,2.00,0.49,set5
cc_run,1590466422,1.00,0.49,set5
cc_run,1590466423,0.00,0.49,set5
cc_run,1590466424,47.00,0.49,set5
cc_run,1590466425,0.00,0.49,set5
cc_run,1590466426,0.00,0.49,set5
cc_run,1590466427,1.00,0.49,set5
cc_run,1590466428,0.00,0.49,set5
cc_run,1590466429,1.00,0.49,set5
cc_run,1590466430,0.00,0.49,set5
cc_run,1590466431,0.00,0.49,set5
cc_run,1590466432,0.00,0.49,set5
cc_run,1590466433,0.00,0.49,set5
cc_run,1590466434,0.00,0.49,set5
cc_run,1590466435,1.00,0.49,set5
cc_run,1590466436,0.00,0.49,set5
cc_run,1590466437,0.00,0.49,set5
cc_run,1590466438,1.00,0.49,set5
cc_run,1590466439,0.00,0.49,set5
cc_run,1590466440,1.00,0.49,set5
cc_run,1590466441,0.00,0.49,set5
cc_run,1590466442,5.00,0.49,set5
cc_run,1590466443,1.00,0.49,set5
cc_run,1590466444,0.00,0.49,set5
cc_run,1590466445,1.00,0.49,set5
cc_run,1590466446,0.00,0.49,set5
cc_run,1590466447,0.00,0.49,set5
cc_run,1590466448,0.00,0.49,set5
cc_run,1590466449,0.00,0.49,set5
cc_run,1590466450,0.00,0.49,set5
cc_run,1590466451,1.00,0.49,set5
cc_run,1590466452,7.00,0.49,set5
cc_run,1590466453,0.00,0.49,set5
cc_run,1590466454,0.00,0.49,set5
cc_run,1590466455,0.00,0.49,set5
cc_run,1590466456,1.00,0.49,set5
cc_run,1590466457,0.00,0.49,set5
cc_run,1590466458,0.00,0.49,set5
cc_run,1590466459,0.00,0.49,set5
cc_run,1590466460,1.00,0.49,set5
cc_run,1590466461,0.00,0.49,set5
cc_run,1590466462,0.00,0.49,set5
cc_run,1590466463,0.00,0.49,set5
cc_run,1590466464,0.00,0.49,set5
cc_run,1590466465,1.00,0.49,set5
cc_run,1590466466,0.00,0.49,set5
cc_run,1590466467,0.00,0.49,set5
cc_run,1590466468,1.00,0.49,set5
cc_run,1590466469,0.00,0.49,set5
cc_run,1590466470,1.00,0.49,set5
cc_run,1590466471,0.00,0.49,set5
cc_run,1590466472,0.00,0.49,set5
cc_run,1590466473,0.00,0.49,set5
cc_run,1590466474,0.00,0.49,set5
cc_run,1590466475,6.00,0.49,set5
cc_run,1590466476,0.00,0.49,set5
cc_run,1590466477,0.00,0.49,set5
cc_run,1590466478,0.00,0.49,set5
cc_run,1590466479,0.00,0.49,set5
cc_run,1590466480,0.00,0.49,set5
cc_run,1590466481,1.00,0.49,set5
cc_run,1590466482,27.00,0.49,set5
cc_run,1590466483,5.00,0.49,set5
cc_run,1590466484,1.00,0.49,set5
cc_run,1590466485,0.00,0.49,set5
cc_run,1590466486,0.00,0.49,set5
cc_run,1590466487,0.00,0.49,set5
cc_run,1590466488,2.00,0.49,set5
cc_run,1590466489,0.00,0.49,set5
cc_run,1590466490,0.00,0.49,set5
cc_run,1590466491,0.00,0.49,set5
cc_run,1590466492,0.00,0.49,set5
cc_run,1590466493,0.00,0.49,set5
cc_run,1590466494,1.00,0.49,set5
cc_run,1590466495,1.00,0.49,set5
cc_run,1590466496,0.00,0.49,set5
cc_run,1590466497,1.00,0.49,set5
cc_run,1590466498,0.00,0.49,set5
cc_run,1590466499,0.00,0.49,set5
cc_run,1590466500,0.00,0.49,set5
cc_run,1590466501,0.00,0.49,set5
cc_run,1590466502,1.00,0.49,set5
cc_run,1590466503,1.00,0.49,set5
cc_run,1590466504,0.00,0.49,set5
cc_run,1590466505,0.00,0.49,set5
cc_run,1590466506,0.00,0.49,set5
cc_run,1590466507,0.00,0.49,set5
cc_run,1590466508,0.00,0.49,set5
cc_run,1590466509,1.00,0.49,set5
cc_run,1590466510,0.00,0.49,set5
cc_run,1590466511,0.00,0.49,set5
cc_run,1590466512,0.00,0.49,set5
cc_run,1590466513,0.00,0.49,set5
cc_run,1590466514,1.00,0.49,set5
cc_run,1590466515,0.00,0.49,set5
cc_run,1590466516,0.00,0.49,set5
cc_run,1590466517,1.00,0.49,set5
cc_run,1590466518,0.00,0.49,set5
cc_run,1590466519,34.00,0.49,set5
cc_run,1590466520,0.00,0.49,set5
cc_run,1590466521,0.00,0.49,set5
cc_run,1590466522,0.00,0.49,set5
cc_run,1590466523,0.00,0.49,set5
cc_run,1590466524,1.00,0.49,set5
cc_run,1590466525,0.00,0.49,set5
cc_run,1590466526,0.00,0.49,set5
cc_run,1590466527,0.00,0.49,set5
cc_run,1590466528,0.00,0.49,set5
cc_run,1590466529,1.00,0.49,set5
cc_run,1590466530,1.00,0.49,set5
cc_run,1590466531,0.00,0.49,set5
cc_run,1590466532,1.00,0.49,set5
cc_run,1590466533,0.00,0.49,set5
cc_run,1590466534,0.00,0.49,set5
cc_run,1590466535,0.00,0.49,set5
cc_run,1590466536,1.00,0.49,set5
cc_run,1590466537,1.00,0.49,set5
cc_run,1590466538,0.00,0.49,set5
cc_run,1590466539,0.00,0.49,set5
cc_run,1590466540,0.00,0.49,set5
cc_run,1590466541,0.00,0.49,set5
cc_run,1590466542,0.00,0.49,set5
cc_run,1590466543,5.00,0.49,set5
cc_run,1590466544,9.00,0.49,set5
cc_run,1590466545,0.00,0.49,set5
cc_run,1590466546,1.00,0.49,set5
cc_run,1590466547,0.00,0.49,set5
cc_run,1590466548,1.00,0.49,set5
cc_run,1590466549,0.00,0.49,set5
cc_run,1590466550,0.00,0.49,set5
cc_run,1590466551,1.00,0.49,set5
cc_run,1590466552,0.00,0.49,set5
cc_run,1590466553,0.00,0.49,set5
cc_run,1590466554,0.00,0.49,set5
cc_run,1590466555,0.00,0.49,set5
cc_run,1590466556,0.00,0.49,set5
cc_run,1590466557,1.00,0.49,set5
cc_run,1590466558,0.00,0.49,set5
cc_run,1590466559,0.00,0.49,set5
cc_run,1590466560,0.00,0.49,set5
cc_run,1590466561,1.00,0.49,set5
cc_run,1590466562,0.00,0.49,set5
cc_run,1590466563,1.00,0.49,set5
cc_run,1590466564,1.00,0.49,set5
cc_run,1590466565,0.00,0.49,set5
cc_run,1590466566,0.00,0.49,set5
cc_run,1590466567,1.00,0.49,set5
cc_run,1590466568,0.00,0.49,set5
cc_run,1590466569,0.00,0.49,set5
cc_run,1590466570,0.00,0.49,set5
cc_run,1590466571,1.00,0.49,set5
cc_run,1590466572,0.00,0.49,set5
cc_run,1590466573,0.00,0.49,set5
cc_run,1590466574,0.00,0.49,set5
cc_run,1590466575,4.00,0.49,set5
cc_run,1590466576,1.00,0.49,set5
cc_run,1590466577,0.00,0.49,set5
cc_run,1590466578,44.00,0.49,set5
cc_run,1590466579,0.00,0.49,set5
cc_run,1590466580,10.00,0.49,set5
cc_run,1590466581,1.00,0.49,set5
cc_run,1590466582,0.00,0.49,set5
cc_run,1590466583,0.00,0.49,set5
cc_run,1590466584,0.00,0.49,set5
cc_run,1590466585,0.00,0.49,set5
cc_run,1590466586,0.00,0.49,set5
cc_run,1590466587,0.00,0.49,set5
cc_run,1590466588,0.00,0.49,set5
cc_run,1590466589,1.00,0.49,set5
cc_run,1590466590,0.00,0.49,set5
cc_run,1590466591,17.00,0.49,set5
cc_run,1590466592,1.00,0.49,set5
cc_run,1590466593,0.00,0.49,set5
cc_run,1590466594,0.00,0.49,set5
cc_run,1590466595,0.00,0.49,set5
cc_run,1590466596,0.00,0.49,set5
cc_run,1590466597,1.00,0.49,set5
cc_run,1590466598,1.00,0.49,set5
cc_run,1590466599,0.00,0.49,set5
cc_run,1590466600,0.00,0.49,set5
cc_run,1590466601,1.00,0.49,set5
cc_run,1590466602,0.00,0.49,set5
cc_run,1590466603,0.00,0.49,set5
cc_run,1590466604,0.00,0.49,set5
cc_run,1590466605,0.00,0.49,set5
cc_run,1590466606,0.00,0.49,set5
cc_run,1590466607,0.00,0.49,set5
cc_run,1590466608,1.00,0.49,set5
cc_run,1590466609,0.00,0.49,set5
cc_run,1590466610,0.00,0.49,set5
cc_run,1590466611,1.00,0.49,set5
cc_run,1590466612,0.00,0.49,set5
cc_run,1590466613,0.00,0.49,set5
cc_run,1590466614,1.00,0.49,set5
cc_run,1590466615,0.00,0.49,set5
cc_run,1590466616,0.00,0.49,set5
cc_run,1590466617,0.00,0.49,set5
cc_run,1590466618,1.00,0.49,set5
cc_run,1590466619,1.00,0.49,set5
cc_run,1590466620,0.00,0.49,set5
cc_run,1590466621,0.00,0.49,set5
cc_run,1590466622,0.00,0.49,set5
cc_run,1590466623,0.00,0.49,set5
cc_run,1590466624,0.00,0.49,set5
cc_run,1590466625,1.00,0.49,set5
cc_run,1590466626,0.00,0.49,set5
cc_run,1590466627,1.00,0.49,set5
cc_run,1590466628,0.00,0.49,set5
cc_run,1590466629,0.00,0.49,set5
cc_run,1590466630,1.00,0.49,set5
cc_run,1590466631,1.00,0.49,set5
cc_run,1590466632,0.00,0.49,set5
cc_run,1590466633,0.00,0.49,set5
cc_run,1590466634,1.00,0.49,set5
cc_run,1590466635,0.00,0.49,set5
cc_run,1590466636,18.00,0.49,set5
cc_run,1590466637,20.00,0.49,set5
cc_run,1590466638,0.00,0.49,set5
cc_run,1590466639,0.00,0.49,set5
cc_run,1590466640,0.00,0.49,set5
cc_run,1590466641,1.00,0.49,set5
cc_run,1590466642,0.00,0.49,set5
cc_run,1590466643,30.00,0.49,set5
cc_run,1590466644,1.00,0.49,set5
cc_run,1590466645,0.00,0.49,set5
cc_run,1590466646,0.00,0.49,set5
cc_run,1590466647,0.00,0.49,set5
cc_run,1590466648,0.00,0.49,set5
cc_run,1590466649,0.00,0.49,set5
cc_run,1590466650,2.00,0.49,set5
cc_run,1590466651,0.00,0.49,set5
cc_run,1590466652,0.00,0.49,set5
cc_run,1590466653,1.00,0.49,set5
cc_run,1590466654,0.00,0.49,set5
cc_run,1590466655,1.00,0.49,set5
cc_run,1590466656,0.00,0.49,set5
cc_run,1590466657,0.00,0.49,set5
cc_run,1590466658,0.00,0.49,set5
cc_run,1590466659,1.00,0.49,set5
cc_run,1590466660,0.00,0.49,set5
cc_run,1590466661,0.00,0.49,set5
cc_run,1590466662,1.00,0.49,set5
cc_run,1590466663,0.00,0.49,set5
cc_run,1590466664,0.00,0.49,set5
cc_run,1590466665,2.00,0.49,set5
cc_run,1590466666,0.00,0.49,set5
cc_run,1590466667,0.00,0.49,set5
cc_run,1590466668,0.00,0.49,set5
cc_run,1590466669,28.00,0.49,set5
cc_run,1590466670,0.00,0.49,set5
cc_run,1590466671,1.00,0.49,set5
cc_run,1590466672,0.00,0.49,set5
cc_run,1590466673,1.00,0.49,set5
cc_run,1590466674,0.00,0.49,set5
cc_run,1590466675,21.00,0.49,set5
cc_run,1590466676,0.00,0.49,set5
cc_run,1590466677,0.00,0.49,set5
cc_run,1590466678,1.00,0.49,set5
cc_run,1590466679,0.00,0.49,set5
cc_run,1590466680,0.00,0.49,set5
cc_run,1590466681,0.00,0.49,set5
cc_run,1590466682,0.00,0.49,set5
cc_run,1590466683,0.00,0.49,set5
cc_run,1590466684,0.00,0.49,set5
cc_run,1590466685,1.00,0.49,set5
cc_run,1590466686,0.00,0.49,set5
cc_run,1590466687,0.00,0.49,set5
cc_run,1590466688,5.00,0.49,set5
cc_run,1590466689,14.00,0.49,set5
cc_run,1590466690,1.00,0.49,set5
cc_run,1590466691,0.00,0.49,set5
cc_run,1590466692,0.00,0.49,set5
cc_run,1590466693,0.00,0.49,set5
cc_run,1590466694,1.00,0.49,set5
cc_run,1590466695,0.00,0.49,set5
cc_run,1590466696,0.00,0.49,set5
cc_run,1590466697,0.00,0.49,set5
cc_run,1590466698,0.00,0.49,set5
cc_run,1590466699,1.00,0.49,set5
cc_run,1590466700,0.00,0.49,set5
cc_run,1590466701,0.00,0.49,set5
cc_run,1590466702,1.00,0.49,set5
cc_run,1590466703,0.00,0.49,set5
cc_run,1590466704,0.00,0.49,set5
cc_run,1590466705,0.00,0.49,set5
cc_run,1590466706,1.00,0.49,set5
cc_run,1590466707,0.00,0.49,set5
cc_run,1590466708,0.00,0.49,set5
cc_run,1590466709,0.00,0.49,set5
cc_run,1590466710,0.00,0.49,set5
cc_run,1590466711,0.00,0.49,set5
cc_run,1590466712,1.00,0.49,set5
cc_run,1590466713,0.00,0.49,set5
cc_run,1590466714,1.00,0.49,set5
cc_run,1590466715,0.00,0.49,set5
cc_run,1590466716,0.00,0.49,set5
cc_run,1590466717,1.00,0.49,set5
cc_run,1590466718,0.00,0.49,set5
cc_run,1590466719,0.00,0.49,set5
cc_run,1590466720,0.00,0.49,set5
cc_run,1590466721,0.00,0.49,set5
cc_run,1590466722,0.00,0.49,set5
cc_run,1590466723,0.00,0.49,set5
cc_run,1590466724,0.00,0.49,set5
cc_run,1590466725,0.00,0.49,set5
cc_run,1590466726,1.00,0.49,set5
cc_run,1590466727,0.00,0.49,set5
cc_run,1590466728,0.00,0.49,set5
cc_run,1590466729,0.00,0.49,set5
cc_run,1590466730,1.00,0.49,set5
cc_run,1590466731,4.00,0.49,set5
cc_run,1590466732,1.00,0.49,set5
cc_run,1590466733,23.00,0.49,set5
cc_run,1590466734,5.00,0.49,set5
cc_run,1590466735,1.00,0.49,set5
cc_run,1590466736,0.00,0.49,set5
cc_run,1590466737,0.00,0.49,set5
cc_run,1590466738,0.00,0.49,set5
cc_run,1590466739,1.00,0.49,set5
cc_run,1590466740,0.00,0.49,set5
cc_run,1590466741,0.00,0.49,set5
cc_run,1590466742,0.00,0.49,set5
cc_run,1590466743,0.00,0.49,set5
cc_run,1590466744,3.00,0.49,set5
cc_run,1590466745,0.00,0.49,set5
cc_run,1590466746,0.00,0.49,set5
cc_run,1590466747,0.00,0.49,set5
cc_run,1590466748,1.00,0.49,set5
cc_run,1590466749,0.00,0.49,set5
cc_run,1590466750,0.00,0.49,set5
cc_run,1590466751,1.00,0.49,set5
cc_run,1590466752,0.00,0.49,set5
cc_run,1590466753,0.00,0.49,set5
cc_run,1590466754,0.00,0.49,set5
cc_run,1590466755,0.00,0.49,set5
cc_run,1590466756,1.00,0.49,set5
cc_run,1590466757,0.00,0.49,set5
cc_run,1590466758,0.00,0.49,set5
cc_run,1590466759,0.00,0.49,set5
cc_run,1590466760,0.00,0.49,set5
cc_run,1590466761,1.00,0.49,set5
cc_run,1590466762,0.00,0.49,set5
cc_run,1590466763,0.00,0.49,set5
cc_run,1590466764,0.00,0.49,set5
cc_run,1590466765,0.99,0.49,set5
cc_run,1590466766,0.00,0.49,set5
cc_run,1590466767,0.00,0.49,set5
cc_run,1590466768,1.00,0.49,set5
cc_run,1590466769,0.00,0.49,set5
cc_run,1590466770,1.00,0.49,set5
cc_run,1590466771,0.00,0.49,set5
cc_run,1590466772,0.00,0.49,set5
cc_run,1590466773,0.00,0.49,set5
cc_run,1590466774,0.00,0.49,set5
cc_run,1590466775,1.00,0.49,set5
cc_run,1590466776,0.00,0.49,set5
cc_run,1590466777,0.00,0.49,set5
cc_run,1590466778,0.00,0.49,set5
cc_run,1590466779,1.00,0.49,set5
cc_run,1590466780,0.00,0.49,set5
cc_run,1590466781,1.00,0.49,set5
cc_run,1590466782,0.00,0.49,set5
cc_run,1590466783,0.00,0.49,set5
cc_run,1590466784,1.00,0.49,set5
cc_run,1590466785,0.00,0.49,set5
cc_run,1590466786,0.00,0.49,set5
cc_run,1590466787,1.00,0.49,set5
cc_run,1590466788,0.00,0.49,set5
cc_run,1590466789,0.00,0.49,set5
cc_run,1590466790,8.00,0.49,set5
cc_run,1590466791,31.00,0.49,set5
cc_run,1590466792,0.00,0.49,set5
cc_run,1590466793,0.00,0.49,set5
cc_run,1590466794,0.00,0.49,set5
cc_run,1590466795,0.00,0.49,set5
cc_run,1590466796,0.00,0.49,set5
cc_run,1590466797,0.00,0.49,set5
cc_run,1590466798,1.00,0.49,set5
cc_run,1590466799,0.00,0.49,set5
cc_run,1590466800,1.00,0.49,set5
cc_run,1590466801,0.00,0.49,set5
cc_run,1590466802,0.00,0.49,set5
cc_run,1590466803,1.00,0.49,set5
cc_run,1590466804,1.00,0.49,set5
cc_run,1590466805,0.00,0.49,set5
cc_run,1590466806,0.00,0.49,set5
cc_run,1590466807,1.00,0.49,set5
cc_run,1590466808,0.00,0.49,set5
cc_run,1590466809,0.00,0.49,set5
cc_run,1590466810,0.00,0.49,set5
cc_run,1590466811,0.00,0.49,set5
cc_run,1590466812,0.00,0.49,set5
cc_run,1590466813,0.00,0.49,set5
cc_run,1590466814,0.00,0.49,set5
cc_run,1590466815,0.00,0.49,set5
cc_run,1590466816,1.00,0.49,set5
cc_run,1590466817,0.00,0.49,set5
cc_run,1590466818,0.00,0.49,set5
cc_run,1590466819,1.00,0.49,set5
cc_run,1590466820,0.00,0.49,set5
cc_run,1590466821,0.00,0.49,set5
cc_run,1590466822,0.00,0.49,set5
cc_run,1590466823,1.00,0.49,set5
cc_run,1590466824,1.00,0.49,set5
cc_run,1590466825,0.00,0.49,set5
cc_run,1590466826,0.00,0.49,set5
cc_run,1590466827,0.00,0.49,set5
cc_run,1590466828,26.00,0.49,set5
cc_run,1590466829,1.00,0.49,set5
cc_run,1590466830,0.00,0.49,set5
cc_run,1590466831,0.00,0.49,set5
cc_run,1590466832,0.00,0.49,set5
cc_run,1590466833,0.00,0.49,set5
cc_run,1590466834,1.00,0.49,set5
cc_run,1590466835,1.00,0.49,set5
cc_run,1590466836,0.00,0.49,set5
cc_run,1590466837,0.00,0.49,set5
cc_run,1590466838,1.00,0.49,set5
cc_run,1590466839,0.00,0.49,set5
cc_run,1590466840,0.00,0.49,set5
cc_run,1590466841,1.00,0.49,set5
cc_run,1590466842,0.00,0.49,set5
cc_run,1590466843,0.00,0.49,set5
cc_run,1590466844,1.00,0.49,set5
cc_run,1590466845,0.00,0.49,set5
cc_run,1590466846,0.00,0.49,set5
cc_run,1590466847,0.00,0.49,set5
cc_run,1590466848,0.00,0.49,set5
cc_run,1590466849,1.00,0.49,set5
cc_run,1590466850,0.00,0.49,set5
cc_run,1590466851,0.00,0.49,set5
cc_run,1590466852,0.00,0.49,set5
cc_run,1590466853,0.00,0.49,set5
cc_run,1590466854,1.00,0.49,set5
cc_run,1590466855,0.00,0.49,set5
cc_run,1590466856,1.00,0.49,set5
cc_run,1590466857,0.00,0.49,set5
cc_run,1590466858,0.00,0.49,set5
cc_run,1590466859,1.00,0.49,set5
cc_run,1590466860,0.00,0.49,set5
cc_run,1590466861,0.00,0.49,set5
cc_run,1590466862,0.00,0.49,set5
cc_run,1590466863,0.00,0.49,set5
cc_run,1590466864,0.00,0.49,set5
cc_run,1590466865,1.00,0.49,set5
cc_run,1590466866,0.00,0.49,set5
cc_run,1590466867,0.00,0.49,set5
cc_run,1590466868,1.00,0.49,set5
cc_run,1590466869,0.00,0.49,set5
cc_run,1590466870,0.00,0.49,set5
cc_run,1590466871,1.00,0.49,set5
cc_run,1590466872,0.00,0.49,set5
cc_run,1590466873,0.00,0.49,set5
cc_run,1590466874,0.00,0.49,set5
cc_run,1590466875,1.00,0.49,set5
cc_run,1590466876,0.00,0.49,set5
cc_run,1590466877,0.00,0.49,set5
cc_run,1590466878,0.00,0.49,set5
cc_run,1590466879,0.00,0.49,set5
cc_run,1590466880,1.00,0.49,set5
cc_run,1590466881,0.00,0.49,set5
cc_run,1590466882,0.00,0.49,set5
cc_run,1590466883,0.00,0.49,set5
cc_run,1590466884,0.00,0.49,set5
cc_run,1590466885,1.00,0.49,set5
cc_run,1590466886,0.00,0.49,set5
fft0_5_run,1590460678,262.38,0.35,set3
fft0_5_run,1590460679,285.00,0.40,set3
fft0_5_run,1590460680,113.00,0.41,set3
fft0_5_run,1590460681,3.00,0.41,set3
fft0_5_run,1590460682,1.00,0.41,set3
fft0_5_run,1590460683,2.00,0.41,set3
fft0_5_run,1590460684,0.00,0.41,set3
fft0_5_run,1590460685,3.00,0.41,set3
fft0_5_run,1590460686,2.00,0.41,set3
fft0_5_run,1590460687,4.00,0.41,set3
fft0_5_run,1590460688,1.00,0.41,set3
fft0_5_run,1590460689,2.00,0.41,set3
fft0_5_run,1590460690,1.00,0.41,set3
fft0_5_run,1590460691,1.00,0.41,set3
fft0_5_run,1590460692,2.00,0.41,set3
fft0_5_run,1590460693,1.00,0.41,set3
fft0_5_run,1590460694,1.00,0.41,set3
fft0_5_run,1590460695,2.00,0.41,set3
fft0_5_run,1590460696,1.00,0.41,set3
fft0_5_run,1590460697,1.00,0.41,set3
fft0_5_run,1590460698,1.00,0.41,set3
fft0_5_run,1590460699,0.00,0.41,set3
fft0_5_run,1590460700,1.00,0.41,set3
fft0_5_run,1590460701,2.00,0.41,set3
fft0_5_run,1590460702,0.00,0.41,set3
fft0_5_run,1590460703,3.00,0.41,set3
fft0_5_run,1590460704,2.00,0.41,set3
fft0_5_run,1590460705,53.00,0.42,set3
fft0_5_run,1590460706,54.00,0.42,set3
fft0_5_run,1590460707,2.00,0.42,set3
fft0_5_run,1590460708,2.00,0.42,set3
fft0_5_run,1590460709,2.00,0.42,set3
fft0_5_run,1590460710,0.00,0.42,set3
fft0_5_run,1590460711,1.00,0.42,set3
fft0_5_run,1590460712,1.00,0.42,set3
fft0_5_run,1590460713,0.00,0.42,set3
fft0_5_run,1590460714,2.00,0.42,set3
fft0_5_run,1590460715,1.00,0.42,set3
fft0_5_run,1590460716,0.00,0.42,set3
fft0_5_run,1590460717,2.00,0.42,set3
fft0_5_run,1590460718,1.00,0.42,set3
fft0_5_run,1590460719,1.00,0.42,set3
fft0_5_run,1590460720,1.00,0.42,set3
fft0_5_run,1590460721,1.00,0.42,set3
fft0_5_run,1590460722,1.00,0.42,set3
fft0_5_run,1590460723,3.00,0.42,set3
fft0_5_run,1590460724,0.00,0.42,set3
fft0_5_run,1590460725,1.00,0.42,set3
fft0_5_run,1590460726,1.00,0.42,set3
fft0_5_run,1590460727,1.00,0.42,set3
fft0_5_run,1590460728,2.00,0.42,set3
fft0_5_run,1590460729,0.00,0.42,set3
fft0_5_run,1590460730,2.00,0.42,set3
fft0_5_run,1590460731,1.00,0.42,set3
fft0_5_run,1590460732,2.00,0.42,set3
fft0_5_run,1590460733,0.00,0.42,set3
fft0_5_run,1590460734,0.00,0.42,set3
fft0_5_run,1590460735,2.00,0.42,set3
fft0_5_run,1590460736,1.00,0.42,set3
fft0_5_run,1590460737,1.00,0.42,set3
fft0_5_run,1590460738,2.00,0.42,set3
fft0_5_run,1590460739,1.00,0.42,set3
